Time,Specie,IndoorConcentration,SubslabConcentration,AttenuationSubslab,logIndoorConcentration,logAttenuationSubslab,IndoorOutdoorPressure,Season
2011-08-19 13:30:04,Chloroform,0.25,20.8,0.012019230769230768,-0.6020599913279624,-1.920123326290724,-2.78,Summer
2011-08-19 13:30:04,Tetrachloroethene,1.34,79.91,0.016768864973094735,0.12710479836480765,-1.7754963323017234,-2.78,Summer
2011-08-19 13:30:04,Trichloroethene,0.34,11.4,0.029824561403508774,-0.46852108295774486,-1.5254259342942174,-2.78,Summer
2011-08-19 15:51:32,Trichloroethene,,11.97,,,,-2.39,Summer
2011-08-19 15:51:32,Tetrachloroethene,1.26,80.31,0.015689204333208816,0.10037054511756291,-1.8043990807890322,-2.39,Summer
2011-08-19 15:51:32,Chloroform,0.23,21.28,0.010808270676691729,-0.638272163982407,-1.9662437876054177,-2.39,Summer
2011-08-19 18:12:59,Tetrachloroethene,1.2,79.41,0.01511144692104269,0.07918124604762482,-1.8206939499733859,1.07,Summer
2011-08-19 18:12:59,Trichloroethene,0.29,11.33,0.025595763459841128,-0.5376020021010439,-1.5918319119644413,1.07,Summer
2011-08-19 18:12:59,Chloroform,0.21,20.99,0.010004764173415913,-0.6777807052660807,-1.999793143848481,1.07,Summer
2011-08-19 20:34:27,Chloroform,0.19,20.97,0.009060562708631379,-0.721246399047171,-2.042844829512515,0.69,Summer
2011-08-19 20:34:27,Trichloroethene,,11.95,,,,0.69,Summer
2011-08-19 20:34:27,Tetrachloroethene,0.96,78.59,0.01221529456673877,-0.017728766960431602,-1.9130960557337935,0.69,Summer
2011-08-19 22:55:55,Tetrachloroethene,0.7,78.97,0.008864125617323033,-0.1549019599857432,-2.0523640979988063,1.59,Summer
2011-08-19 22:55:55,Trichloroethene,,11.76,,,,1.59,Summer
2011-08-19 22:55:55,Chloroform,0.15,20.77,0.007221954742416947,-0.8239087409443188,-2.1413452374794177,1.59,Summer
2011-08-20 01:17:22,Chloroform,0.16,21.37,0.007487131492746841,-0.7958800173440752,-2.1256845395081445,1.33,Summer
2011-08-20 01:17:22,Tetrachloroethene,0.6,79.71,0.0075272864132480246,-0.22184874961635637,-2.1233615587462964,1.33,Summer
2011-08-20 01:17:22,Trichloroethene,,11.15,,,,1.33,Summer
2011-08-20 03:38:50,Tetrachloroethene,0.6,79.81,0.007517854905400325,-0.22184874961635637,-2.123906060424823,0.95,Summer
2011-08-20 03:38:50,Trichloroethene,,10.27,,,,0.95,Summer
2011-08-20 03:38:50,Chloroform,0.16,21.21,0.007543611504007544,-0.7958800173440752,-2.122420685860637,0.95,Summer
2011-08-20 06:00:17,Chloroform,0.2,21.31,0.00938526513374003,-0.6989700043360187,-2.0275534540502207,0.77,Summer
2011-08-20 06:00:17,Tetrachloroethene,0.66,81.12,0.008136094674556213,-0.1804560644581313,-2.0895840064473923,0.77,Summer
2011-08-20 06:00:17,Trichloroethene,,10.47,,,,0.77,Summer
2011-08-20 08:21:45,Trichloroethene,,10.52,,,,0.74,Summer
2011-08-20 08:21:45,Chloroform,0.25,21.2,0.01179245283018868,-0.6020599913279624,-1.9283958522567137,0.74,Summer
2011-08-20 08:21:45,Tetrachloroethene,0.75,81.52,0.00920019627085378,-0.12493873660829993,-2.03620290760667,0.74,Summer
2011-08-20 10:43:12,Trichloroethene,,,,,,0.69,Summer
2011-08-20 10:43:12,Chloroform,0.31,21.27,0.01457451810061119,-0.5086383061657274,-1.8364057960684563,0.69,Summer
2011-08-20 10:43:12,Tetrachloroethene,0.86,82.98,0.010363943118823812,-0.06550154875643228,-1.9844749792493865,0.69,Summer
2011-08-20 13:04:40,Chloroform,0.31,21.7,0.014285714285714285,-0.5086383061657274,-1.845098040014257,0.9,Summer
2011-08-20 13:04:40,Trichloroethene,,10.6,,,,0.9,Summer
2011-08-20 13:04:40,Tetrachloroethene,0.91,83.35,0.01091781643671266,-0.040958607678906384,-1.9618642118429304,0.9,Summer
2011-08-20 15:26:08,Tetrachloroethene,0.76,83.12,0.009143407122232916,-0.11918640771920865,-2.0388919422683296,1.4,Summer
2011-08-20 15:26:08,Chloroform,0.22,21.34,0.010309278350515464,-0.6575773191777937,-1.9867717342662448,1.4,Summer
2011-08-20 15:26:08,Trichloroethene,,10.79,,,,1.4,Summer
2011-08-20 17:47:35,Chloroform,0.18,21.52,0.008364312267657992,-0.744727494896694,-2.0775697618910454,2.06,Summer
2011-08-20 17:47:35,Tetrachloroethene,0.67,82.04,0.008166747927840078,-0.17392519729917352,-2.087950848995502,2.06,Summer
2011-08-20 17:47:35,Trichloroethene,,12.03,,,,2.06,Summer
2011-08-20 20:09:03,Trichloroethene,,12.9,,,,1.76,Summer
2011-08-20 20:09:03,Tetrachloroethene,0.61,81.48,0.007486499754540991,-0.21467016498923297,-2.1257211853173597,1.76,Summer
2011-08-20 20:09:03,Chloroform,0.17,21.45,0.007925407925407926,-0.7695510786217261,-2.100978375142469,1.76,Summer
2011-08-20 22:30:30,Tetrachloroethene,0.58,82.62,0.007020091987412248,-0.23657200643706278,-2.15365719707763,1.51,Summer
2011-08-20 22:30:30,Trichloroethene,,12.67,,,,1.51,Summer
2011-08-20 22:30:30,Chloroform,0.15,21.99,0.0068212824010914054,-0.8239087409443188,-2.166133970305109,1.51,Summer
2011-08-21 00:51:58,Chloroform,0.15,22.06,0.006799637352674524,-0.8239087409443188,-2.1675142490484904,1.46,Summer
2011-08-21 00:51:58,Tetrachloroethene,0.59,83.3,0.007082833133253301,-0.22914798835785583,-2.1497929897646433,1.46,Summer
2011-08-21 00:51:58,Trichloroethene,,11.63,,,,1.46,Summer
2011-08-21 03:13:25,Chloroform,0.16,21.97,0.007282658170232135,-0.7958800173440752,-2.1377100742645854,1.41,Summer
2011-08-21 03:13:25,Tetrachloroethene,0.72,83.56,0.00861656294877932,-0.14266750356873156,-2.0646659348770027,1.41,Summer
2011-08-21 03:13:25,Trichloroethene,,10.58,,,,1.41,Summer
2011-08-21 05:34:53,Tetrachloroethene,0.83,84.5,0.00982248520710059,-0.0809219076239261,-2.0077786165736184,1.23,Summer
2011-08-21 05:34:53,Trichloroethene,,10.47,,,,1.23,Summer
2011-08-21 05:34:53,Chloroform,0.2,21.71,0.009212344541685858,-0.6989700043360187,-2.035629827790439,1.23,Summer
2011-08-21 07:56:20,Chloroform,0.26,21.4,0.012149532710280376,-0.585026652029182,-1.9154404253783728,1.08,Summer
2011-08-21 07:56:20,Tetrachloroethene,0.9,84.83,0.010609454202522692,-0.045757490560675115,-1.9743069575623389,1.08,Summer
2011-08-21 07:56:20,Trichloroethene,,,,,,1.08,Summer
2011-08-21 10:17:48,Tetrachloroethene,0.78,85.58,0.009114279037158215,-0.10790539730951959,-2.0402776794574335,0.69,Summer
2011-08-21 10:17:48,Trichloroethene,,,,,,0.69,Summer
2011-08-21 10:17:48,Chloroform,0.24,23.77,0.010096760622633571,-0.619788758288394,-1.9958179400165743,0.69,Summer
2011-08-21 12:39:15,Chloroform,0.21,23.88,0.008793969849246231,-0.6777807052660807,-2.0558150277234124,0.85,Summer
2011-08-21 12:39:15,Tetrachloroethene,0.66,85.46,0.007722911303533818,-0.1804560644581313,-2.112218952939309,0.85,Summer
2011-08-21 12:39:15,Trichloroethene,,,,,,0.85,Summer
2011-08-21 15:00:43,Trichloroethene,,,,,,0.84,Summer
2011-08-21 15:00:43,Tetrachloroethene,0.53,85.77,0.0061793167774280055,-0.27572413039921095,-2.2090595404768623,0.84,Summer
2011-08-21 15:00:43,Chloroform,0.19,23.91,0.00794646591384358,-0.721246399047171,-2.099825975162946,0.84,Summer
2011-08-21 17:22:10,Chloroform,0.19,21.83,0.0087036188731104,-0.721246399047171,-2.0603001347563104,2.55,Summer
2011-08-21 17:22:10,Trichloroethene,,12.12,,,,2.55,Summer
2011-08-21 17:22:10,Tetrachloroethene,0.6,84.05,0.007138607971445568,-0.22184874961635637,-2.1463864673918462,2.55,Summer
2011-08-21 19:43:38,Tetrachloroethene,0.58,84.64,0.006852551984877126,-0.23657200643706278,-2.1641476611281734,1.76,Summer
2011-08-21 19:43:38,Chloroform,0.16,22.2,0.007207207207207207,-0.7958800173440752,-2.142232991794714,1.76,Summer
2011-08-21 19:43:38,Trichloroethene,,12.82,,,,1.76,Summer
2011-08-21 22:05:05,Trichloroethene,,11.12,,,,1.1,Summer
2011-08-21 22:05:05,Tetrachloroethene,0.53,84.98,0.00623676159096258,-0.27572413039921095,-2.2050408571527065,1.1,Summer
2011-08-21 22:05:05,Chloroform,0.14,22.22,0.006300630063006301,-0.8538719643217619,-2.2006160189266106,1.1,Summer
2011-08-22 00:26:33,Trichloroethene,,9.84,,,,1.45,Summer
2011-08-22 00:26:33,Tetrachloroethene,0.49,84.86,0.005774216356351638,-0.3098039199714863,-2.2385069474020836,1.45,Summer
2011-08-22 00:26:33,Chloroform,0.14,21.79,0.006424965580541534,-0.8538719643217619,-2.1921291945680177,1.45,Summer
2011-08-22 02:48:00,Chloroform,0.15,23.94,0.006265664160401002,-0.8239087409443188,-2.2030328870147105,0.65,Summer
2011-08-22 02:48:00,Tetrachloroethene,0.51,86.01,0.005929543076386466,-0.2924298239020636,-2.2269787715682106,0.65,Summer
2011-08-22 02:48:00,Trichloroethene,,,,,,0.65,Summer
2011-08-22 05:09:28,Chloroform,0.2,24.05,0.008316008316008316,-0.6989700043360187,-2.0800850850458694,0.04,Summer
2011-08-22 05:09:28,Tetrachloroethene,0.75,86.65,0.008655510675129832,-0.12493873660829993,-2.062707303658236,0.04,Summer
2011-08-22 05:09:28,Trichloroethene,0.43,,,-0.36653154442041347,,0.04,Summer
2011-08-22 07:30:55,Trichloroethene,0.73,6.57,0.1111111111111111,-0.1366771398795441,-0.9542425094393249,-0.06,Summer
2011-08-22 07:30:55,Tetrachloroethene,1.01,87.51,0.011541538109930293,0.004321373782642578,-1.9377363100587526,-0.06,Summer
2011-08-22 07:30:55,Chloroform,0.32,23.55,0.013588110403397028,-0.494850021680094,-1.866840933145009,-0.06,Summer
2011-08-22 09:52:23,Tetrachloroethene,1.0,88.48,0.011301989150090416,0.0,-1.946845113960623,-0.08,Summer
2011-08-22 09:52:23,Chloroform,0.37,23.46,0.01577152600170503,-0.431798275933005,-1.8021262837125154,-0.08,Summer
2011-08-22 09:52:23,Trichloroethene,0.85,7.04,0.12073863636363635,-0.07058107428570727,-0.9181537334278195,-0.08,Summer
2011-08-22 12:13:50,Tetrachloroethene,1.13,88.28,0.012800181241504303,0.05307844348341968,-1.8927838810061977,0.28,Summer
2011-08-22 12:13:50,Trichloroethene,0.94,6.73,0.13967310549777115,-0.026872146400301365,-0.8548872106242782,0.28,Summer
2011-08-22 12:13:50,Chloroform,0.4,23.33,0.017145306472353194,-0.3979400086720376,-1.7658547474657902,0.28,Summer
2011-08-22 14:35:18,Tetrachloroethene,1.02,87.62,0.011641177813284638,0.008600171761917567,-1.934003077080239,1.0,Summer
2011-08-22 14:35:18,Chloroform,0.31,24.15,0.012836438923395446,-0.5086383061657274,-1.8915554412532583,1.0,Summer
2011-08-22 14:35:18,Trichloroethene,0.73,7.0,0.10428571428571429,-0.1366771398795441,-0.9817751798938009,1.0,Summer
2011-08-22 16:56:45,Tetrachloroethene,0.79,87.2,0.009059633027522936,-0.10237290870955855,-2.0428893936421257,1.25,Summer
2011-08-22 16:56:45,Chloroform,0.23,21.36,0.010767790262172285,-0.638272163982407,-1.9678734123389259,1.25,Summer
2011-08-22 16:56:45,Trichloroethene,0.46,9.27,0.04962243797195254,-0.3372421683184259,-1.304321902462923,1.25,Summer
2011-08-22 19:18:13,Trichloroethene,0.39,9.23,0.04225352112676056,-0.4089353929735008,-1.3741370939994129,1.5,Summer
2011-08-22 19:18:13,Chloroform,0.2,22.1,0.009049773755656108,-0.6989700043360187,-2.0433622780211294,1.5,Summer
2011-08-22 19:18:13,Tetrachloroethene,0.73,87.3,0.00836197021764032,-0.1366771398795441,-2.0776913835851136,1.5,Summer
2011-08-22 21:39:41,Tetrachloroethene,0.57,87.73,0.006497207340704433,-0.24412514432750865,-2.1872732736860714,1.43,Summer
2011-08-22 21:39:41,Chloroform,0.16,21.4,0.007476635514018692,-0.7958800173440752,-2.126293790693266,1.43,Summer
2011-08-22 21:39:41,Trichloroethene,0.31,9.32,0.033261802575107295,-0.5086383061657274,-1.4780542185197088,1.43,Summer
2011-08-23 00:01:11,Trichloroethene,0.29,,,-0.5376020021010439,,1.28,Summer
2011-08-23 00:01:11,Tetrachloroethene,0.5,23.72,0.021079258010118045,-0.3010299956639812,-1.6761446803562061,1.28,Summer
2011-08-23 00:01:11,Chloroform,0.15,3.67,0.04087193460490463,-0.8239087409443188,-1.3885748051964082,1.28,Summer
2011-08-23 02:22:38,Chloroform,0.19,3.21,0.059190031152647975,-0.721246399047171,-1.227751431452043,0.54,Summer
2011-08-23 02:22:38,Trichloroethene,0.43,4.11,0.10462287104622871,-0.36653154442041347,-0.9803733662964826,0.54,Summer
2011-08-23 02:22:38,Tetrachloroethene,0.58,21.46,0.027027027027027025,-0.23657200643706278,-1.568201724066995,0.54,Summer
2011-08-23 04:50:20,Chloroform,0.28,3.15,0.0888888888888889,-0.5528419686577808,-1.0511525224473812,0.52,Summer
2011-08-23 04:50:20,Tetrachloroethene,0.76,20.69,0.03673272112131464,-0.11918640771920865,-1.4349468983849434,0.52,Summer
2011-08-23 04:50:20,Trichloroethene,0.7,2.96,0.23648648648648649,-0.1549019599857432,-0.6261936710446817,0.52,Summer
2011-08-23 07:11:48,Chloroform,0.28,3.45,0.08115942028985508,-0.5528419686577808,-1.090661063731055,0.14,Summer
2011-08-23 07:11:48,Trichloroethene,0.77,5.07,0.15187376725838264,-0.11350927482751812,-0.8185172341608541,0.14,Summer
2011-08-23 07:11:48,Tetrachloroethene,0.88,22.22,0.039603960396039604,-0.05551732784983137,-1.4022613824546801,0.14,Summer
2011-08-23 09:33:15,Trichloroethene,0.85,,,-0.07058107428570727,,-0.06,Summer
2011-08-23 09:33:15,Chloroform,0.36,3.35,0.10746268656716418,-0.44369749923271273,-0.9687423062695579,-0.06,Summer
2011-08-23 09:33:15,Tetrachloroethene,1.07,21.89,0.0488807674737323,0.029383777685209667,-1.310861983882722,-0.06,Summer
2011-08-23 11:54:43,Chloroform,0.33,3.42,0.09649122807017545,-0.4814860601221125,-1.0155121661782476,0.39,Summer
2011-08-23 11:54:43,Tetrachloroethene,1.03,22.09,0.046627433227704844,0.012837224705172217,-1.3313584911662628,0.39,Summer
2011-08-23 11:54:43,Trichloroethene,0.8,4.92,0.1626016260162602,-0.09691001300805639,-0.7888751157754167,0.39,Summer
2011-08-23 14:16:10,Chloroform,0.29,3.5,0.08285714285714285,-0.5376020021010439,-1.0816700464513196,1.99,Summer
2011-08-23 14:16:10,Trichloroethene,0.61,4.26,0.1431924882629108,-0.21467016498923297,-0.8440797640919518,1.99,Summer
2011-08-23 14:16:10,Tetrachloroethene,0.98,21.4,0.04579439252336449,-0.00877392430750515,-1.3391876976566959,1.99,Summer
2011-08-23 16:37:38,Tetrachloroethene,0.98,22.35,0.043847874720357935,-0.00877392430750515,-1.3580514517754605,2.48,Summer
2011-08-23 16:37:38,Trichloroethene,0.49,,,-0.3098039199714863,,2.48,Summer
2011-08-23 16:37:38,Chloroform,0.27,3.53,0.0764872521246459,-0.5686362358410126,-1.1164109412288352,2.48,Summer
2011-08-23 18:59:05,Tetrachloroethene,0.83,87.23,0.00951507508884558,-0.0809219076239261,-2.021587780099755,1.76,Summer
2011-08-23 18:59:05,Trichloroethene,0.39,9.51,0.04100946372239748,-0.4089353929735008,-1.3871159099109147,1.76,Summer
2011-08-23 18:59:05,Chloroform,0.21,21.54,0.009749303621169917,-0.6777807052660807,-2.0110264042280437,1.76,Summer
2011-08-23 21:20:33,Chloroform,0.16,21.85,0.007322654462242562,-0.7958800173440752,-2.135331458650516,0.34,Summer
2011-08-23 21:20:33,Tetrachloroethene,0.71,86.85,0.008175014392630972,-0.14874165128092473,-2.0875114740640424,0.34,Summer
2011-08-23 21:20:33,Trichloroethene,0.33,8.8,0.0375,-0.4814860601221125,-1.4259687322722812,0.34,Summer
2011-08-23 23:42:00,Chloroform,0.2,21.3,0.009389671361502348,-0.6989700043360187,-2.0273496077747564,1.15,Summer
2011-08-23 23:42:00,Tetrachloroethene,0.96,87.42,0.01098146877144818,-0.017728766960431602,-1.9593395691140654,1.15,Summer
2011-08-23 23:42:00,Trichloroethene,0.4,8.1,0.04938271604938272,-0.3979400086720376,-1.3064250275506872,1.15,Summer
2011-08-24 02:03:28,Tetrachloroethene,0.9,88.49,0.010170640750367273,-0.045757490560675115,-1.9926516856630019,0.52,Summer
2011-08-24 02:03:28,Chloroform,0.22,23.94,0.009189640768588136,-0.6575773191777937,-2.0367014652481856,0.52,Summer
2011-08-24 02:03:28,Trichloroethene,0.38,6.32,0.060126582278481014,-0.42021640338318983,-1.2209334816655748,0.52,Summer
2011-08-24 04:24:55,Chloroform,0.22,24.02,0.009159034138218152,-0.6575773191777937,-2.038150322244681,0.84,Summer
2011-08-24 04:24:55,Tetrachloroethene,0.85,89.2,0.00952914798206278,-0.07058107428570727,-2.0209459286618303,0.84,Summer
2011-08-24 04:24:55,Trichloroethene,0.35,9.14,0.038293216630196934,-0.4559319556497244,-1.4168781513835558,0.84,Summer
2011-08-24 06:46:23,Trichloroethene,0.38,9.67,0.03929679420889349,-0.42021640338318983,-1.4056428774661915,1.08,Summer
2011-08-24 06:46:23,Chloroform,0.18,21.06,0.008547008547008548,-0.744727494896694,-2.0681858617461617,1.08,Summer
2011-08-24 06:46:23,Tetrachloroethene,0.92,89.2,0.01031390134529148,-0.03621217265444471,-1.9865770270305678,1.08,Summer
2011-08-24 09:07:50,Tetrachloroethene,0.92,88.9,0.010348706411698537,-0.03621217265444471,-1.9851139336246584,0.79,Summer
2011-08-24 09:07:50,Trichloroethene,0.38,9.11,0.04171240395170143,-0.42021640338318983,-1.3797347803561881,0.79,Summer
2011-08-24 09:07:50,Chloroform,0.2,24.0,0.008333333333333333,-0.6989700043360187,-2.079181246047625,0.79,Summer
2011-08-24 11:29:18,Chloroform,0.2,24.33,0.008220304151253598,-0.6989700043360187,-2.0851121132668373,0.85,Summer
2011-08-24 11:29:18,Tetrachloroethene,0.78,89.56,0.008709245198749441,-0.10790539730951959,-2.060019482216512,0.85,Summer
2011-08-24 11:29:18,Trichloroethene,0.37,7.18,0.05153203342618384,-0.431798275933005,-1.2879227201753054,0.85,Summer
2011-08-24 13:50:45,Trichloroethene,0.37,8.26,0.044794188861985475,-0.431798275933005,-1.3487783232533872,0.39,Summer
2011-08-24 13:50:45,Tetrachloroethene,0.96,90.03,0.010663112295901367,-0.017728766960431602,-1.9721160171049466,0.39,Summer
2011-08-24 13:50:45,Chloroform,0.19,23.65,0.008033826638477801,-0.721246399047171,-2.0950775441210014,0.39,Summer
2011-08-24 16:12:12,Trichloroethene,0.31,9.25,0.03351351351351351,-0.5086383061657274,-1.47478003890476,2.47,Summer
2011-08-24 16:12:12,Chloroform,0.23,21.47,0.010712622263623663,-0.638272163982407,-1.9701042084186557,2.47,Summer
2011-08-24 16:12:12,Tetrachloroethene,0.99,88.61,0.011172553887823044,-0.004364805402450088,-1.9518475419593688,2.47,Summer
2011-08-24 18:33:39,Tetrachloroethene,0.91,85.75,0.010612244897959184,-0.040958607678906384,-1.9741927363937144,3.11,Summer
2011-08-24 18:33:39,Chloroform,0.23,21.73,0.01058444546709618,-0.638272163982407,-1.9753318903029315,3.11,Summer
2011-08-24 18:33:39,Trichloroethene,0.3,9.8,0.03061224489795918,-0.5228787452803376,-1.5141048209728325,3.11,Summer
2011-08-24 20:55:10,Chloroform,0.22,22.05,0.009977324263038548,-0.6575773191777937,-2.000985912981651,7.17,Summer
2011-08-24 20:55:10,Trichloroethene,0.32,9.83,0.03255340793489318,-0.494850021680094,-1.4874035395122296,7.17,Summer
2011-08-24 20:55:10,Tetrachloroethene,0.86,85.08,0.010108133521391631,-0.06550154875643228,-1.9953290299871236,7.17,Summer
2011-08-24 23:16:39,Chloroform,0.23,22.91,0.01003928415539066,-0.638272163982407,-1.9982972531718046,1.84,Summer
2011-08-24 23:16:39,Trichloroethene,0.36,7.73,0.04657179818887451,-0.44369749923271273,-1.3318769931510377,1.84,Summer
2011-08-24 23:16:39,Tetrachloroethene,1.03,86.36,0.011926817971283001,0.012837224705172217,-1.923475408957021,1.84,Summer
2011-08-25 01:38:06,Tetrachloroethene,0.89,86.41,0.010299733827103344,-0.0506099933550872,-1.9871739984903531,1.64,Summer
2011-08-25 01:38:06,Trichloroethene,0.33,6.65,0.04962406015037594,-0.4814860601221125,-1.3043077054252172,1.64,Summer
2011-08-25 01:38:06,Chloroform,0.22,22.94,0.009590235396687009,-0.6575773191777937,-2.0181707327430427,1.64,Summer
2011-08-25 03:59:34,Chloroform,0.18,22.76,0.00790861159929701,-0.744727494896694,-2.101899752619728,0.75,Summer
2011-08-25 03:59:34,Trichloroethene,0.3,6.83,0.043923865300146414,-0.5228787452803376,-1.3572994489618702,0.75,Summer
2011-08-25 03:59:34,Tetrachloroethene,0.88,86.66,0.010154627279021463,-0.05551732784983137,-1.9933360125481874,0.75,Summer
2011-08-25 06:21:01,Tetrachloroethene,0.68,82.97,0.008195733397613597,-0.16749108729376366,-2.086412177385099,0.84,Summer
2011-08-25 06:21:01,Trichloroethene,0.27,5.2,0.051923076923076926,-0.5686362358410126,-1.2846395794758119,0.84,Summer
2011-08-25 06:21:01,Chloroform,0.16,22.24,0.007194244604316547,-0.7958800173440752,-2.143014800254095,0.84,Summer
2011-08-25 08:42:29,Tetrachloroethene,0.66,85.64,0.0077066791219056515,-0.1804560644581313,-2.113132723080532,0.8,Summer
2011-08-25 08:42:29,Trichloroethene,0.26,5.58,0.04659498207885305,-0.585026652029182,-1.331660850966761,0.8,Summer
2011-08-25 08:42:29,Chloroform,0.14,21.34,0.006560449859418932,-0.8538719643217619,-2.183066379410213,0.8,Summer
2011-08-25 11:03:56,Chloroform,0.15,23.22,0.006459948320413437,-0.8239087409443188,-2.189770956346874,0.36,Summer
2011-08-25 11:03:56,Trichloroethene,0.34,5.92,0.057432432432432436,-0.46852108295774486,-1.2408427896806646,0.36,Summer
2011-08-25 11:03:56,Tetrachloroethene,0.65,87.92,0.007393084622383986,-0.1870866433571444,-2.1311743227725786,0.36,Summer
2011-08-25 13:25:24,Chloroform,0.15,23.52,0.006377551020408163,-0.8239087409443188,-2.1953460583484197,0.08,Summer
2011-08-25 13:25:24,Trichloroethene,0.3,5.76,0.052083333333333336,-0.5228787452803376,-1.2833012287035497,0.08,Summer
2011-08-25 13:25:24,Tetrachloroethene,0.95,87.57,0.010848464085874159,-0.022276394711152253,-1.964631744418829,0.08,Summer
2011-08-25 15:46:51,Trichloroethene,0.25,7.22,0.03462603878116344,-0.6020599913279624,-1.4605971888976015,1.1,Summer
2011-08-25 15:46:51,Chloroform,0.15,20.72,0.00723938223938224,-0.8239087409443188,-2.1402984920175143,1.1,Summer
2011-08-25 15:46:51,Tetrachloroethene,0.75,86.68,0.008652514997692661,-0.12493873660829993,-2.0628576392560802,1.1,Summer
2011-08-25 18:08:18,Trichloroethene,0.2,9.04,0.022123893805309738,-0.6989700043360187,-1.655138434811382,-0.08,Summer
2011-08-25 18:08:18,Tetrachloroethene,0.63,86.45,0.0072874493927125505,-0.2006594505464183,-2.13742444815636,-0.08,Summer
2011-08-25 18:08:18,Chloroform,0.13,21.75,0.005977011494252874,-0.8860566476931632,-2.2235159089838192,-0.08,Summer
